speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2
16,15,8.09,2.07,0.0,0.0,6.916,46,90.248,0.4830915540620512,0.17174895652259378,4.513581074414183,8144.701504000001,Car,VRU
14,3,7.22,2.03,0.0,0.56,7.808,46,102.796,0.49261059477310604,0.082688041531888,4.642427434343799,10567.017616000001,VRU,Car
7,5,89.25,2.73,0.56,1.11,2.087,46,22.316,0.36630023212445706,0.26886537601427785,3.1491398201833034,498.0038559999999,Car,VRU
7,7,15.51,2.93,0.0,0.0,6.223,51,80.502,0.3412968118440915,0.08695436030217436,4.40062755982302,6480.572004,Car,LCV
6,6,76.7,2.63,0.0,0.0,7.318,49,95.904,0.38022799230874815,0.06256256191021686,4.573720797714501,9197.577216,Car,Ped
7,5,67.4,2.97,0.0,0.0,4.65,55,58.371,0.3367002233332581,0.10279076762791853,4.083805891664399,3407.1736410000003,LCV,Ped
11,20,6.59,2.13,0.0,0.0,13.46,54,182.286,0.4694833476604002,0.08503121421814504,5.211047774405562,33228.185796,VRU,VRU
11,20,3.38,2.13,0.0,0.0,13.577,53,183.932,0.4694833476604002,0.08427027333867804,5.21998818994124,33830.980623999996,VRU,VRU
11,20,0.7,2.1,0.0,0.0,15.163,51,206.249,0.47619024943321453,0.07515187915988984,5.333920968913293,42538.650000999995,VRU,VRU
11,20,4.36,2.13,0.0,0.0,13.42,53,181.727,0.4694833476604002,0.08529277385697902,5.207993235716324,33024.702529,VRU,VRU
12,15,1.78,2.33,0.0,0.0,10.958,45,147.101,0.42918436515692476,0.09177367868489215,4.99789447344542,21638.704201,LCV,Car
24,6,1.51,2.37,0.56,0.0,13.661,45,185.11,0.42194075023597033,0.08103289891938362,5.226337896755872,34265.712100000004,VRU,VRU
2,0,6.95,1.33,0.0,0.0,11.122,53,149.403,0.7518791339254632,0.006693305979844408,5.013318358125315,22321.256408999998,VRU,VRU
20,19,1.76,2.83,0.0,0.0,18.243,50,249.569,0.353356765598316,0.07813470391701412,5.523734331697577,62284.68576099999,VRU,VRU
17,14,24.41,1.2,0.0,0.56,2.795,49,32.282,0.8333326388894676,0.4801437184764353,3.5050167103011525,1042.1275239999998,VRU,VRU
18,14,19.61,1.27,1.11,0.56,3.457,50,41.594,0.7874009548023978,0.3846708567420576,3.751713398285304,1730.060836,VRU,VRU
20,19,1.12,2.8,0.0,0.0,19.125,49,261.973,0.3571427295918823,0.07443515142997503,5.572051365310744,68629.852729,VRU,VRU
20,17,1.76,2.07,0.0,0.0,9.44,53,125.741,0.4830915540620512,0.1471278250759273,4.842145634033093,15810.799081,VRU,VRU
20,19,1.95,2.8,0.0,0.0,18.325,50,250.717,0.3571427295918823,0.07777693543805592,5.528305440583582,62859.014089000004,VRU,VRU
20,18,1.09,2.23,0.0,0.56,10.983,52,147.445,0.44843029218372543,0.1288616085397158,5.000214519268338,21740.028025,VRU,VRU
20,17,2.39,2.17,0.0,0.0,10.419,53,139.509,0.4608292807238338,0.1326079311542056,4.945271543661744,19462.761080999997,VRU,VRU
19,17,2.82,1.23,0.0,1.67,4.184,53,51.823,0.8130074690996186,0.34733611818427884,3.966946701924045,2685.623329,VRU,VRU
20,18,0.37,2.37,0.0,0.0,11.876,51,160.006,0.42194075023597033,0.1187455462998541,5.081441631370808,25601.920036,VRU,VRU
20,18,0.42,2.37,0.0,0.0,12.636,51,170.692,0.42194075023597033,0.11131160153193119,5.145702173923364,29135.758864000003,VRU,VRU
7,10,42.22,2.23,0.0,0.0,3.234,47,38.457,0.44843029218372543,0.221026075330211,3.6752114713485162,1478.940849,LCV,VRU
13,2,61.35,2.93,0.0,0.0,2.14,51,23.072,0.3412968118440915,0.325069334038257,3.181049339327744,532.317184,VRU,Ped
18,2,61.78,1.6,0.0,0.0,0.916,51,5.856,0.6249996093752441,1.707649981617148,1.9251241812954787,34.292736,VRU,Ped
8,6,23.05,2.33,0.0,0.0,0.649,46,2.096,0.42918436515692476,3.3396930631235384,1.1301109557274807,4.393216000000001,LCV,Ped
19,15,1.18,2.9,0.0,0.0,13.509,43,182.979,0.3448274673008733,0.09290683579587364,5.214821620660829,33481.314441,Car,VRU
19,15,2.08,2.87,0.56,0.0,12.901,44,174.422,0.3484319343442737,0.0974647687937028,5.1671944996667705,30423.034084,Car,VRU
16,13,8.51,2.93,0.56,1.67,10.083,45,134.785,0.3412968118440915,0.10757873570813714,4.911072752470066,18166.996225,Car,VRU
17,15,5.53,2.9,0.56,2.22,11.017,46,147.921,0.3448274673008733,0.10816584455103843,5.003415963996743,21880.622240999997,Car,VRU
17,14,6.33,2.93,1.11,2.22,10.624,45,142.393,0.3412968118440915,0.10885366479494311,4.965589112469172,20275.766449,Car,VRU
13,9,69.48,1.77,0.56,1.11,2.379,53,26.428,0.5649714322195298,0.4162251999309369,3.311564389422118,698.4391840000001,Car,VRU
9,6,79.4,2.27,1.11,1.67,0.944,50,6.238,0.44052844029584126,1.2023082394504263,1.9793449251415507,38.91264400000001,LCV,VRU
9,8,19.58,1.6,0.56,0.0,1.8,45,18.29,0.6249996093752441,0.46473480236551107,2.9595868269176377,334.5241,LCV,Ped
12,7,81.52,2.1,0.0,-0.56,4.918,48,62.142,0.47619024943321453,0.15287566938824515,4.1453861582696145,3861.628164,VRU,VRU
12,8,37.05,3.0,0.0,1.11,3.615,46,43.82,0.33333322222225925,0.2282062932860271,3.802654468372781,1920.1924000000001,VRU,Car
4,5,6.93,1.8,0.56,1.11,10.165,53,135.95,0.5555552469137517,0.03310040431702535,4.919615895709087,18482.402499999997,VRU,VRU
3,3,2.19,2.0,0.56,0.56,10.762,48,144.344,0.499999750000125,0.02078368327894694,4.979103346483093,20835.190336,VRU,VRU
10,15,78.35,3.0,1.67,0.0,16.907,44,230.768,0.33333322222225925,0.05416695532237158,5.445736871332726,53253.869824,Car,VRU
10,9,1.18,3.0,-0.56,-0.56,4.734,43,59.56,0.33333322222225925,0.15950301948450268,4.103634609129194,3547.3936000000003,Car,Car
11,10,1.82,3.0,-0.56,0.0,4.734,44,59.559,0.33333322222225925,0.1762957709784286,4.103618096443322,3547.274481,Car,Car
12,10,2.79,2.93,0.0,0.0,4.825,46,60.832,0.3412968118440915,0.1808258781426572,4.12442102980457,3700.532224,Car,Car
11,15,85.53,1.6,1.11,0.0,2.027,41,21.477,0.6249996093752441,0.6052986634400213,3.1124925641626904,461.261529,Car,VRU
5,8,13.49,2.13,0.0,1.67,6.687,41,87.023,0.4694833476604002,0.0746928964217173,4.477598143965045,7573.002528999999,Car,VRU
15,17,2.6,1.87,0.56,0.56,5.13,47,65.125,0.5347590723213517,0.24568137818531474,4.191546890178463,4241.265625,Car,Car
16,17,2.9,1.73,0.0,0.0,6.731,47,87.638,0.5780343479570244,0.1882744906516067,4.484560659567526,7680.419044000001,Car,Car
11,13,1.5,2.23,0.0,1.11,4.184,43,51.811,0.44843029218372543,0.23161104337667593,3.966719502347174,2684.379721,Car,Car
11,12,1.5,2.23,0.56,0.56,4.083,44,50.402,0.44843029218372543,0.22816554445923684,3.939677082209962,2540.361604,Car,Car
9,9,2.4,2.43,-1.11,-0.56,3.614,41,43.796,0.41152246439404755,0.20549821432326665,3.802118849720447,1918.089616,Car,Car
16,19,1.03,2.43,0.0,0.56,9.485,48,126.376,0.41152246439404755,0.13847565883968746,4.8471433423462225,15970.893376000002,Car,VRU
16,19,1.06,2.47,0.0,0.56,9.842,47,131.4,0.40485813568496526,0.13318112531825627,4.885827643502908,17265.960000000003,Car,VRU
16,19,0.96,2.4,0.0,0.56,9.253,47,123.116,0.41666649305562786,0.14214236864304908,4.821216612183667,15157.549456,Car,VRU
14,16,11.65,2.2,0.0,-1.11,6.728,44,87.6,0.45454524793397816,0.1712328747576156,4.484131857611035,7673.759999999999,Car,VRU
14,15,26.46,2.17,0.56,0.0,6.516,45,84.616,0.4608292807238338,0.1713623880665313,4.449872181568948,7159.867456,Car,VRU
15,17,4.45,2.5,0.56,0.56,8.208,45,108.413,0.399999840000064,0.14758377549201873,4.695129712909877,11753.378568999999,Car,VRU
20,22,1.68,2.27,0.0,0.0,14.774,45,200.778,0.44052844029584126,0.10459313219280433,5.307168083145998,40311.805283999995,VRU,VRU
8,17,88.48,3.0,1.11,1.67,3.56,46,43.036,0.33333322222225925,0.2904544964575124,3.7850074812081567,1852.0972960000001,Car,VRU
13,11,1.82,1.87,0.0,0.0,6.601,49,85.817,0.5347590723213517,0.13983243250367142,4.463802455024263,7364.557488999999,Car,VRU
13,11,1.9,1.87,0.0,0.0,6.662,51,86.676,0.5347590723213517,0.13844662722729906,4.473648201721105,7512.728976,Car,VRU
8,7,4.9,1.4,-1.11,-1.67,2.352,45,26.049,0.7142852040819971,0.28791891097858224,3.297650036032426,678.550401,VRU,VRU
12,13,3.88,2.2,0.56,0.0,12.155,43,163.932,0.45454524793397816,0.07625112805156328,5.105533267743173,26873.700623999997,VRU,VRU
12,10,5.16,1.13,0.0,0.0,2.674,41,30.58,0.8849549690663993,0.35971221845283785,3.452524008827496,935.1363999999999,VRU,VRU
9,12,11.72,2.63,1.11,-0.56,9.312,45,123.939,0.38022799230874815,0.08471909500061245,4.827825618191548,15360.875720999999,VRU,VRU
15,15,0.89,1.03,0.0,0.56,3.335,45,39.878,0.9708728438127731,0.3761472396773349,3.710592021019586,1590.254884,VRU,VRU
15,11,1.39,1.53,1.11,0.56,7.184,51,94.012,0.6535943440559843,0.1382802180755625,4.554003199412847,8838.256144,VRU,VRU
14,10,0.8,1.6,1.67,0.56,7.629,53,100.274,0.6249996093752441,0.11967209725679541,4.617829714934846,10054.875076,VRU,VRU
13,10,0.93,1.67,1.11,0.56,7.724,54,101.608,0.5988020366454871,0.11318006344795623,4.630915902406507,10324.185664,VRU,VRU
13,10,1.0,1.67,1.11,0.56,7.742,54,101.862,0.5988020366454871,0.11289784107029274,4.633388284062076,10375.867043999999,VRU,VRU
7,9,1.11,2.9,1.11,0.0,7.171,37,93.828,0.3448274673008733,0.08526239411196664,4.552064724300986,8803.693584,Car,VRU
9,10,3.4,2.03,0.0,0.0,5.005,43,63.372,0.49261059477310604,0.1499084745643427,4.164678755956248,4016.010384,Car,VRU
3,9,52.27,2.93,0.0,-0.56,0.797,37,4.184,0.3412968118440915,1.4340340740836341,1.6455769590499736,17.505856,Car,VRU
6,9,15.7,2.53,-0.56,0.0,2.13,42,22.929,0.39525676076807875,0.32709667551586746,3.175091112497179,525.7390409999999,Car,VRU
6,7,22.47,2.73,0.56,-0.56,1.88,37,19.404,0.36630023212445706,0.33498246057604303,3.0157309600606803,376.515216,Car,VRU
9,4,43.59,1.73,0.0,0.0,1.436,41,13.169,0.5780343479570244,0.4935833781165329,2.6510564795820897,173.422561,Car,Ped
9,9,29.55,2.8,0.0,0.0,3.216,36,38.197,0.3571427295918823,0.23562059230775736,3.6686002132555555,1459.010809,Car,VRU
5,9,39.2,1.77,0.0,0.0,6.04,40,77.929,0.5649714322195298,0.0898253526950769,4.368548714186106,6072.929041,VRU,VRU
18,16,0.25,1.53,0.0,0.0,8.933,38,118.622,0.6535943440559843,0.14331236917846293,4.7843367710887446,14071.178884,VRU,VRU
7,6,42.78,1.7,0.56,0.56,1.12,37,8.714,0.5882349480970894,0.7459260103366984,2.273568143923553,75.933796,VRU,VRU
4,9,79.35,2.03,0.56,0.0,2.686,38,30.745,0.49261059477310604,0.211416483609807,3.4577352326224133,945.255025,Ped,VRU
12,12,82.27,1.67,1.11,0.0,2.119,37,22.771,0.5988020366454871,0.5269860556415592,3.1684663503231194,518.518441,VRU,VRU
3,9,55.55,1.83,0.0,1.11,1.056,38,7.815,0.5464477888263449,0.7677542203769391,2.1764548158498336,61.074225000000006,Ped,VRU
9,9,87.84,2.07,0.56,-1.11,3.873,44,47.445,0.4830915540620512,0.18969332511975287,3.8804291338369676,2251.028025,Car,VRU
10,14,89.98,1.93,0.56,0.0,7.663,42,100.749,0.518134446562463,0.11910788078186503,4.622508996264581,10150.361001,Car,VRU
4,8,64.28,2.6,0.0,1.67,2.658,44,30.351,0.38461523668644737,0.1976870548684704,3.445246164496836,921.1832009999999,Car,VRU
20,4,69.18,1.7,0.0,0.0,10.507,46,140.761,0.5882349480970894,0.08525088564836222,4.954142541007962,19813.659121,VRU,Ped
3,3,58.82,2.83,0.0,0.0,7.643,37,100.468,0.353356765598316,0.029860253714015867,4.619743477837552,10093.819024,VRU,VRU
20,2,22.53,1.73,0.0,0.0,12.47,46,168.361,0.5780343479570244,0.06533579590679674,5.1320325313911335,28345.426320999995,VRU,Ped
10,14,5.6,2.93,0.56,1.11,2.696,49,30.888,0.3412968118440915,0.3885003759226762,3.462229763470439,954.0685440000001,Car,LCV
13,8,40.09,2.23,0.0,-0.56,2.571,37,29.123,0.44843029218372543,0.3605397671757797,3.4052889995654088,848.149129,Car,VRU
13,14,2.95,2.8,0.0,0.0,13.633,41,184.724,0.3571427295918823,0.07308200302569237,5.224261700718623,34122.956176,Car,VRU
13,14,2.66,2.83,0.0,0.0,14.078,41,190.987,0.353356765598316,0.07068543895298927,5.257427661402136,36476.034169,Car,VRU
8,9,48.33,2.87,1.11,0.56,2.261,48,24.765,0.3484319343442737,0.3432263136189657,3.2490169817801875,613.3052250000001,Car,Car
8,18,2.18,2.23,0.0,0.0,10.152,43,135.765,0.44843029218372543,0.0957536913361051,4.9182641245005625,18432.135224999995,Car,VRU
12,12,0.75,2.53,0.0,0.0,11.864,46,159.835,0.39525676076807875,0.07507742312336207,5.080378994751539,25547.227225000002,Car,Car
10,12,0.91,2.67,0.0,0.0,5.757,48,73.936,0.37453169493194943,0.14877731891396181,4.3166344159068295,5466.532096000001,Car,Car
10,11,5.52,3.0,-0.56,0.56,5.267,53,67.051,0.33333322222225925,0.15659721470824872,4.220257424066653,4495.836601,Car,Car
10,3,70.46,2.77,1.11,0.0,2.794,51,32.268,0.36101069999613716,0.20143795086655664,3.504595974006441,1041.2238240000001,Car,LCV
14,14,7.99,2.77,0.0,0.0,6.794,37,88.529,0.36101069999613716,0.15814026863355207,4.494562595143275,7837.383840999999,LCV,VRU
13,9,0.38,1.47,-0.56,-1.11,2.791,43,32.22,0.6802716460737102,0.34140284477334437,3.503152104185149,1038.1283999999998,VRU,VRU
13,10,1.4,1.33,-0.56,-1.67,2.33,44,25.737,0.7518791339254632,0.4468275072142244,3.286048373906415,662.393169,VRU,VRU
13,10,1.4,1.33,-0.56,-1.67,2.33,44,25.737,0.7518791339254632,0.4468275072142244,3.286048373906415,662.393169,VRU,VRU
13,11,2.12,1.27,0.0,-1.67,2.355,45,26.086,0.7874009548023978,0.46001684965050793,3.2990169892331793,680.479396,VRU,VRU
10,10,2.91,1.17,1.11,1.67,3.282,47,39.133,0.8547001241879282,0.25553879703731386,3.6921989385242786,1531.3916890000003,VRU,VRU
11,8,35.58,3.0,0.56,-0.56,4.676,46,58.732,0.33333322222225925,0.1617516828687652,4.0898678901950225,3449.447824,LCV,VRU
11,14,4.87,2.53,0.0,0.0,8.508,43,112.632,0.39525676076807875,0.11098089254402929,4.732965156760677,12685.967424,LCV,VRU
10,16,64.47,2.23,0.56,0.0,9.814,44,131.011,0.44843029218372543,0.09922830831587952,4.882885252447675,17163.882121,Car,VRU
9,11,30.06,2.77,0.0,0.56,9.712,37,129.577,0.36101069999613716,0.07717418926835636,4.871963091072761,16790.198929,VRU,VRU
13,8,59.15,1.97,0.0,0.0,1.93,42,20.113,0.5076139555259109,0.522050389198509,3.049888964505946,404.532769,Car,Ped
10,16,19.66,3.0,0.0,0.0,14.38,45,195.236,0.33333322222225925,0.06658608009493086,5.279318016538253,38117.095696,VRU,VRU
6,9,10.08,2.57,0.0,0.0,3.935,49,48.311,0.3891049069630712,0.15524414408221432,3.898147179892498,2333.952721,Car,VRU
6,4,19.79,2.93,0.0,0.0,0.5,40,0.0,0.3412968118440915,5000000.0,0.0,0.0,Car,Ped
19,18,2.61,1.97,0.0,1.11,7.021,41,91.717,0.5076139555259109,0.20170742390497484,4.529551843029186,8412.008088999999,Car,VRU
19,16,4.8,1.87,0.56,0.56,6.541,40,84.968,0.5347590723213517,0.20595988835844214,4.453975133986465,7219.5610240000005,Car,VRU
19,17,4.16,1.9,0.56,1.11,6.797,40,88.577,0.5263155124655198,0.20321302140270026,4.495098590600146,7845.884929,Car,VRU
19,19,0.05,2.6,0.0,0.0,15.332,42,208.621,0.38461523668644737,0.09107424424638821,5.345301138267815,43522.721641000004,Car,VRU
19,19,0.14,3.0,0.0,0.0,20.399,40,279.887,0.33333322222225925,0.06788453887502978,5.637952453224374,78336.732769,Car,VRU
19,19,0.05,2.7,0.0,0.0,17.101,41,233.5,0.3703702331962099,0.08137044933031927,5.457455587886334,54522.25,Car,VRU
15,23,30.65,2.6,1.11,2.22,21.54,40,295.934,0.38461523668644737,0.06420350461858554,5.693509891885461,87576.93235600002,Car,VRU
4,26,4.72,2.13,0.56,4.44,10.288,45,137.678,0.4694833476604002,0.10894986774248705,4.932154699022607,18955.231684,Car,VRU
7,9,87.35,3.0,1.11,1.11,1.59,39,15.336,0.33333322222225925,0.5216483749577221,2.7933712614223096,235.19289600000002,Car,Car
8,12,85.62,2.4,1.11,0.0,8.199,39,108.284,0.41666649305562786,0.09234974610884575,4.693949998373682,11725.424656000001,Car,VRU
23,13,1.85,2.73,5.0,0.0,16.117,51,219.659,0.36630023212445706,0.0819451965002791,5.396618523462923,48250.076280999994,VRU,LCV
17,13,6.92,2.6,5.0,0.0,22.958,51,315.891,0.38461523668644737,0.047484733507808914,5.7585578661673615,99787.123881,VRU,LCV
13,12,86.55,2.47,0.0,0.0,4.268,36,53.005,0.40485813568496526,0.23582680434248082,3.9890766348704374,2809.5300250000005,LCV,VRU
16,12,3.92,2.5,-1.11,0.0,11.252,40,151.234,0.399999840000064,0.0925717755757847,5.025418810755646,22871.722756000003,VRU,VRU
12,16,2.83,2.03,0.0,1.11,5.035,37,63.784,0.49261059477310604,0.21949077794602445,4.171058659289805,4068.398656,VRU,VRU
12,15,3.69,2.37,0.0,-0.56,8.077,42,106.581,0.42194075023597033,0.12666422601904442,4.678244052209963,11359.509561,VRU,VRU
12,19,25.78,2.9,0.0,0.0,15.568,44,211.947,0.3448274673008733,0.07313149007472863,5.3610433084559475,44921.530809,VRU,VRU
12,14,81.54,3.0,0.0,-0.56,18.106,37,247.638,0.33333322222225925,0.05249598182631106,5.515998023388888,61324.579044000006,VRU,VRU
9,15,4.61,2.87,0.56,-5.0,7.516,50,98.681,0.3484319343442737,0.12160395494974763,4.60197508709155,9737.939761,VRU,VRU
5,7,84.82,1.63,1.11,0.56,0.734,39,3.296,0.6134965561370822,1.8203877972124403,1.4576843572065634,10.863615999999999,VRU,Ped
13,10,0.3,2.83,0.0,0.0,8.535,52,113.015,0.353356765598316,0.10175640311678624,4.736330018686114,12772.390225000001,VRU,Car
11,10,35.37,2.83,-0.56,0.0,4.765,47,59.988,0.353356765598316,0.17503500408356665,4.11067712350966,3598.560144,VRU,Car
4,6,72.81,2.03,0.0,0.56,0.5,49,0.0,0.49261059477310604,5000000.0,0.0,0.0,VRU,Ped
13,17,2.9,2.7,0.0,0.0,12.129,50,163.564,0.3703702331962099,0.0917072210773323,5.103299552292844,26753.182095999997,VRU,VRU
13,17,3.02,2.7,0.0,0.0,12.239,50,165.117,0.3703702331962099,0.09084467322659283,5.1126923593651945,27263.623688999996,VRU,VRU
13,17,3.25,2.63,0.0,0.0,11.553,50,155.465,0.38022799230874815,0.09648473870977559,5.052832342796044,24169.366225,VRU,VRU
4,9,82.74,1.5,0.0,0.0,2.175,49,23.559,0.6666662222225186,0.27590304020106793,3.20107838583762,555.0264810000001,VRU,VRU
16,6,22.32,2.5,-0.56,1.11,1.958,38,20.514,0.399999840000064,0.5362191412586945,3.0687038860098137,420.824196,VRU,Ped
6,6,65.42,1.73,-0.56,-0.56,0.621,46,1.706,0.5780343479570244,3.5169967661214736,0.9954715297485963,2.910436,VRU,VRU
5,9,5.94,1.73,0.56,0.56,1.879,42,19.397,0.5780343479570244,0.3608805299334676,3.0153878312124323,376.24360899999994,Car,VRU
10,10,7.18,1.9,0.0,0.56,2.535,48,28.622,0.5263155124655198,0.3493815823708482,3.388517328504781,819.218884,Car,VRU
10,10,1.74,2.03,0.0,0.0,4.582,44,57.417,0.49261059477310604,0.1741644430366539,4.067606943364404,3296.711889,Car,VRU
10,10,3.24,2.13,0.0,0.0,8.114,43,107.099,0.4694833476604002,0.0933715525507096,4.683047473908573,11470.195801000002,VRU,Car
10,10,0.54,2.03,0.0,0.0,7.136,44,93.341,0.49261059477310604,0.10713405569755997,4.546915877757536,8712.542280999998,VRU,Car
10,10,1.26,2.07,0.0,0.0,7.027,47,91.799,0.4830915540620512,0.10893364732803573,4.530435863872026,8427.056401000002,VRU,Car
10,10,1.54,1.97,0.0,0.0,6.893,47,89.925,0.5076139555259109,0.11120377969192351,4.510034990873053,8086.505625,VRU,Car
10,10,1.75,1.97,0.0,0.0,6.717,48,87.448,0.5076139555259109,0.11435367173230182,4.48241480870515,7647.152703999999,VRU,Car
10,9,41.41,1.67,0.56,0.0,2.247,49,24.579,0.5988020366454871,0.3865087926071527,3.241771702345105,604.127241,VRU,Car
5,13,63.31,2.0,0.0,0.56,5.201,51,66.119,0.499999750000125,0.13611820904553595,4.206467163359049,4371.722161,Ped,VRU
6,5,0.87,2.87,1.11,0.0,3.463,42,41.669,0.3484319343442737,0.1319926052462837,3.7534726612562004,1736.3055609999997,Car,Ped
7,6,15.53,2.9,0.56,0.0,1.26,50,10.684,0.3448274673008733,0.6083863152015805,2.4582203845254944,114.14785599999999,LCV,Ped
6,6,17.05,2.7,0.0,0.0,1.257,50,10.647,0.3703702331962099,0.5635389721481194,2.455048636120515,113.358609,LCV,Ped
11,9,72.01,2.17,-2.78,1.11,4.409,46,54.977,0.4608292807238338,0.18189424337642573,4.0249408920832215,3022.4705289999997,VRU,VRU
9,9,41.43,2.47,-0.56,0.0,4.875,47,61.538,0.40485813568496526,0.14625109450662852,4.1357743719852404,3786.9254439999995,Car,VRU
4,18,33.57,1.2,0.0,0.0,0.5,51,0.0,0.8333326388894676,11000000.0,0.0,0.0,Ped,VRU
7,6,34.03,2.53,-0.56,1.11,0.5,51,0.0,0.39525676076807875,6500000.0,0.0,0.0,Car,VRU
11,7,25.93,1.5,0.0,0.0,5.007,44,63.396,0.6666662222225186,0.14196479049206906,4.1650515193800475,4019.052816,VRU,VRU
11,2,78.04,1.07,0.0,0.0,3.922,42,48.131,0.9345785658144244,0.1350480950936383,3.89449020013584,2316.5931610000002,VRU,Ped
4,6,85.55,2.9,0.0,-1.11,3.807,37,46.509,0.3448274673008733,0.10750607178167512,3.8609191667769345,2163.087081,Car,VRU
12,17,4.76,2.4,0.0,0.0,10.672,39,143.082,0.41666649305562786,0.10134048936036337,4.970382581948482,20472.458723999996,VRU,VRU
13,11,0.43,3.0,0.0,0.0,8.322,38,110.023,0.33333322222225925,0.10906810295058213,4.709737387055093,12105.060528999998,VRU,VRU
13,11,1.26,2.93,0.0,0.0,9.729,39,129.812,0.3412968118440915,0.09244137604812054,4.873761177934222,16851.155344000003,VRU,VRU
13,11,5.14,2.7,0.0,0.0,9.683,35,129.168,0.3703702331962099,0.09290226609607437,4.868825923837018,16684.372224000002,VRU,VRU
11,11,2.44,1.83,-0.56,-1.11,5.741,36,73.717,0.5464477888263449,0.14921930966779293,4.313707643221625,5434.196089,VRU,VRU
13,13,2.47,1.63,0.0,0.0,5.783,36,74.31,0.6134965561370822,0.17494280480496832,4.32161292811326,5521.976100000001,VRU,VRU
6,13,1.12,1.5,0.0,2.78,1.458,40,13.476,0.6666662222225186,0.7049569082103808,2.672492105701496,181.60257600000003,VRU,VRU
11,10,2.69,1.53,0.0,-1.67,1.929,36,20.099,0.6535943440559843,0.5224140244582305,3.049225645993991,403.969801,VRU,VRU
13,21,13.24,2.6,0.56,1.67,9.635,42,128.488,0.38461523668644737,0.132308074432569,4.863588212753346,16509.166144,LCV,VRU
10,9,0.01,2.4,0.0,0.0,8.665,44,114.849,0.41666649305562786,0.08271730635253849,4.752287618989598,13190.292801000001,Car,Car
10,9,0.31,2.43,0.0,0.0,9.093,48,120.862,0.41152246439404755,0.07860204134796676,4.802889256962051,14607.623043999998,Car,Car
10,9,0.63,2.43,0.0,0.0,9.02,49,119.833,0.41152246439404755,0.0792769931548322,4.794409427002125,14359.947889,Car,Car
10,9,3.8,2.57,0.0,0.0,10.692,43,143.356,0.3891049069630712,0.06626858962116278,4.972282470884188,20550.942735999997,Car,Car
10,9,3.14,2.63,0.0,0.0,10.936,43,146.794,0.38022799230874815,0.06471654110715327,4.995819412290897,21548.478436000005,Car,Car
10,11,53.87,1.4,0.0,1.11,1.46,41,13.497,0.7142852040819971,0.7779505980624881,2.6739417314687604,182.169009,Car,VRU
9,9,82.41,1.43,1.11,1.67,2.223,43,24.238,0.6993002102795733,0.3713177501725493,3.228350795230719,587.480644,Car,VRU
9,11,54.67,1.87,0.0,1.11,3.049,45,35.853,0.5347590723213517,0.27891667980596657,3.606937026447827,1285.437609,Car,VRU
9,13,7.8,2.03,0.0,0.0,11.61,44,156.266,0.49261059477310604,0.07039279132765419,5.057938639212122,24419.062755999996,Car,VRU
14,11,81.18,2.03,0.0,1.11,7.639,43,100.415,0.49261059477310604,0.12448339267556248,4.619221009210751,10083.172225000002,VRU,VRU
6,4,51.0,1.4,0.0,-0.56,0.911,47,5.781,0.7142852040819971,0.8649021164327769,1.9141245837017051,33.419960999999994,VRU,Ped
5,12,82.1,2.33,0.0,0.0,3.289,38,39.226,0.42918436515692476,0.21669300421422008,3.694513552731029,1538.679076,VRU,VRU
13,13,64.76,1.63,0.56,1.11,9.143,44,121.575,0.6134965561370822,0.1069298777961762,4.808723087537297,14780.480625,VRU,VRU
9,8,7.6,2.6,0.0,0.0,4.596,45,57.615,0.38461523668644737,0.14753102234607268,4.070990636523792,3319.488225,VRU,Car
8,9,72.93,3.0,1.11,0.0,1.953,42,20.438,0.33333322222225925,0.4158919455968321,3.0651650482693276,417.7118439999999,Car,Car
13,13,4.18,2.47,0.0,0.0,9.883,38,131.975,0.40485813568496526,0.09850350370522067,4.890161140628381,17417.400625,Car,VRU
13,13,10.53,2.83,0.0,0.0,10.141,36,135.609,0.353356765598316,0.09586384313825894,4.917122830764266,18389.800881000003,Car,VRU
7,17,82.05,2.9,1.11,0.0,10.622,42,142.371,0.3448274673008733,0.08428682748391998,4.965435676193746,20269.501641000003,Car,Car
13,11,22.72,2.13,0.56,1.67,4.915,45,62.098,0.4694833476604002,0.19324293546904997,4.14468907332377,3856.161604,Car,VRU
7,5,35.1,2.4,1.67,0.0,2.384,44,26.5,0.41666649305562786,0.22641508579565714,3.3141860046725258,702.25,VRU,Ped
